,Predvidena ocena
Snow Dogs (2002),0.901657509549997
Tremors 4: The Legend Begins (2004),0.901657509549997
Geostorm (2017),0.901657509549997
"Haunting, The (1999)",0.900182304668701
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),0.8998001690829724
Lara Croft Tomb Raider: The Cradle of Life (2003),0.8920219393809679
Transformers: Dark of the Moon (2011),0.8869857285509378
xXx: State of the Union (2005),0.884601922418289
Rush Hour 3 (2007),0.884601922418289
"Flintstones in Viva Rock Vegas, The (2000)",0.8809538829976273
"Jerky Boys, The (1995)",0.8783901336594331
Popeye (1980),0.8783901336594331
Home Alone 3 (1997),0.872827700069261
Dungeons & Dragons (2000),0.8693979574319917
"Girl Next Door, The (2004)",0.8687665658546715
Rising Sun (1993),0.8664002254439633
Quills (2000),0.8664002254439633
Smoke Signals (1998),0.8664002254439633
I Never Promised You a Rose Garden (1977),0.8664002254439633
Even Cowgirls Get the Blues (1993),0.8664002254439633
Quadrophenia (1979),0.8664002254439633
Quiz Show (1994),0.8664002254439633
She's the One (1996),0.8664002254439633
Liam (2000),0.8664002254439633
Blood and Wine (Blood & Wine) (1996),0.8664002254439633
Amateur (1994),0.8664002254439633
"Love Letter, The (1999)",0.8664002254439633
Like Water for Chocolate (Como agua para chocolate) (1992),0.8664002254439633
Guinevere (1999),0.8664002254439633
Boys (1996),0.8664002254439633
"Flower of My Secret, The (La flor de mi secreto) (1995)",0.8664002254439633
"Bodyguard, The (1992)",0.8664002254439633
Mrs. Dalloway (1997),0.8664002254439633
Freaky Friday (1977),0.8664002254439633
Blue in the Face (1995),0.8664002254439633
Pacific Heights (1990),0.8664002254439633
Playing by Heart (1998),0.8664002254439633
Immortal Beloved (1994),0.8664002254439633
Some Kind of Wonderful (1987),0.8664002254439633
Mansfield Park (1999),0.8664002254439633
Henry V (1989),0.8664002254439633
"Howling, The (1980)",0.8664002254439633
I Went Down (1997),0.8664002254439633
Twin Falls Idaho (1999),0.8664002254439633
Home for the Holidays (1995),0.8664002254439633
Two Girls and a Guy (1997),0.8664002254439633
"Presidio, The (1988)",0.8664002254439633
Striking Distance (1993),0.8660254037844387
"Master of Disguise, The (2002)",0.8660254037844386
She's All That (1999),0.8653627876727005
Stuck on You (2003),0.8622239919434892
Divergent (2014),0.8561450655499931
Texas Chainsaw 3D (2013),0.8543433078774525
Boxcar Bertha (1972),0.8543433078774525
The Gallows (2015),0.8543433078774525
Belly (1998),0.8543433078774525
Mirrors (2008),0.8543433078774525
"Texas Chainsaw Massacre, The (2003)",0.8520073119596447
Bubble Boy (2001),0.8430727013596722
Beethoven's 2nd (1993),0.8418431409825367
Terri (2011),0.8411101831919989
Leviathan (2014),0.8411101831919989
The DUFF (2015),0.8411101831919989
Brooklyn (2015),0.8411101831919989
Sex Drive (2008),0.8411101831919989
Nothing to Lose (1997),0.8411101831919989
No Way Jose (2015),0.8411101831919989
Cedar Rapids (2011),0.8411101831919989
"Bucket List, The (2007)",0.8411101831919989
Gomorrah (Gomorra) (2008),0.8411101831919989
The Chumscrubber (2005),0.8411101831919989
Hot Tub Time Machine 2 (2015),0.8411101831919989
"Recruit, The (2003)",0.8411101831919989
Entourage (2015),0.8411101831919989
"Illusionist, The (L'illusionniste) (2010)",0.8411101831919989
"Dictator, The (2012)",0.8411101831919989
Goon (2011),0.8411101831919989
Fathers' Day (1997),0.8411101831919989
"Black Cat, White Cat (Crna macka, beli macor) (1998)",0.8411101831919989
Drumline (2002),0.8411101831919989
Drillbit Taylor (2008),0.8411101831919989
Southpaw (2015),0.8411101831919989
Balls Out: Gary the Tennis Coach (2009),0.8411101831919989
That's My Boy (2012),0.8411101831919989
Sunshine Cleaning (2008),0.8411101831919989
Senseless (1998),0.8411101831919989
"To Do List, The (2013)",0.8411101831919989
Book of Shadows: Blair Witch 2 (2000),0.8410440673962882
Care Bears Movie II: A New Generation (1986),0.8333333333333334
"Care Bears Movie, The (1985)",0.8333333333333334
"Oh, God! (1977)",0.8333333333333334
"Switch, The (2010)",0.8195732812107602
"Change-Up, The (2011)",0.8195732812107602
Midnight in the Garden of Good and Evil (1997),0.8186797853006056
The Last Witch Hunter (2015),0.8164965809277261
Dragon Blade (2015),0.8164965809277261
Battleship (2012),0.8164965809277261
"Pink Panther 2, The (2009)",0.8164965809277261
Look Who's Talking Too (1990),0.8152367135510887
This Means War (2012),0.8077006418611208
Duplex (2003),0.8060654034294071
"Lincoln Lawyer, The (2011)",0.7989047027945154
Turner & Hooch (1989),0.7989047027945154
White House Down (2013),0.7989047027945154
Olympus Has Fallen (2013),0.7989047027945154
Madagascar 3: Europe's Most Wanted (2012),0.7989047027945154
"Ring Two, The (2005)",0.7939014561346707
Seed of Chucky (Child's Play 5) (2004),0.7939014561346707
Grandma's Boy (2006),0.7912841756183442
Alice in Wonderland (2010),0.7912841756183442
Without a Paddle (2004),0.7912841756183442
Bulletproof (1996),0.7912841756183442
John Tucker Must Die (2006),0.7912841756183442
"Kid, The (2000)",0.7813819050614976
Ip Man 2 (2010),0.7813819050614976
Invincible (2006),0.7795119555779044
Undercover Brother (2002),0.7728465871765624
AVPR: Aliens vs. Predator - Requiem (2007),0.7707766326645437
Charlie's Angels: Full Throttle (2003),0.7666910705777341
Nacho Libre (2006),0.7662450734719981
Courage Under Fire (1996),0.7559289460184544
Dracula 2000 (2000),0.7528233086481987
Problem Child 2 (1991),0.744184385347264
"House of the Dead, The (2003)",0.7422113711053804
Taken 3 (2015),0.7356098574008161
Miami Rhapsody (1995),0.7342399771917891
Year One (2009),0.7175112085947944
"Karate Kid, Part III, The (1989)",0.715915495607563
Dumb and Dumberer: When Harry Met Lloyd (2003),0.6996761875873615
Big Momma's House (2000),0.6986998171548849
Battlefield Earth (2000),0.6925817894665743
Pulse (2006),0.6861454027193443
I Spy (2002),0.6861454027193443
World Trade Center (2006),0.6861454027193443
Fat Albert (2004),0.6861454027193443
Guess Who (2005),0.6861454027193443
Taxi (2004),0.6861454027193443
State Property 2 (2005),0.6861454027193443
"Unbearable Lightness of Being, The (1988)",0.6832001127219818
"Nightmare on Elm Street, A (2010)",0.6822693939453847
À nous la liberté (Freedom for Us) (1931),0.6786716575301739
Ménage (Tenue de soirée) (1986),0.6786716575301739
Flashdance (1983),0.6786716575301739
"City of Women, The (Città delle donne, La) (1980)",0.6786716575301739
Cop Out (2010),0.6769266084984534
"You, Me and Dupree (2006)",0.6769266084984534
"Princess Diaries, The (2001)",0.6769266084984534
"Ladies Man, The (2000)",0.6677078142775625
Catwoman (2004),0.641502695348655
Run Fatboy Run (2007),0.6308326373939992
Burnt (2015),0.6308326373939992
"Majestic, The (2001)",0.6308326373939992
Everything Must Go (2010),0.6308326373939992
Semi-Pro (2008),0.6308326373939992
Dead Man on Campus (1998),0.6308326373939992
30 Minutes or Less (2011),0.6308326373939992
Jennifer's Body (2009),0.6308326373939992
Fired Up (2009),0.6308326373939992
Morning Glory (2010),0.6308326373939992
Ted 2 (2015),0.6308326373939992
World's Greatest Dad (2009),0.6308326373939992
Get Hard (2015),0.6308326373939992
PCU (1994),0.6308326373939992
"Rocker, The (2008)",0.6308326373939992
Project X (2012),0.6308326373939992
"Good Girl, The (2002)",0.6308326373939992
"Good bye, Lenin! (2003)",0.6308326373939992
Ghosts of Girlfriends Past (2009),0.6308326373939992
Legally Blonde (2001),0.6287374832977494
Black Knight (2001),0.6278538039854897
"Last Airbender, The (2010)",0.6123724356957946
Spice World (1997),0.6116361318855283
Cocoon: The Return (1988),0.6020797289396148
Meatballs 4 (1992),0.6020797289396148
Kids in the Hall: Brain Candy (1996),0.6020797289396148
Speechless (1994),0.6020797289396148
Sister Act 2: Back in the Habit (1993),0.6020797289396148
"Odd Couple II, The (1998)",0.6020797289396148
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),0.6020797289396148
"Great White Hype, The (1996)",0.6020797289396148
Stop! Or My Mom Will Shoot (1992),0.6020797289396148
Madeline (1998),0.6020797289396148
Rent-A-Cop (1988),0.6020797289396148
Young Guns II (1990),0.6020797289396148
Gulliver's Travels (1939),0.6020797289396148
"American Tail: Fievel Goes West, An (1991)",0.6020797289396148
Harry and the Hendersons (1987),0.6020797289396148
Stuart Saves His Family (1995),0.6020797289396148
Andre (1994),0.6020797289396148
Class Reunion (1982),0.6020797289396148
"Kid in King Arthur's Court, A (1995)",0.6020797289396148
Amos & Andrew (1993),0.6020797289396148
Police Academy 4: Citizens on Patrol (1987),0.6020797289396148
Police Academy 2: Their First Assignment (1985),0.6020797289396148
House Party 2 (1991),0.6020797289396148
Jane Austen's Mafia! (1998),0.6020797289396148
Police Academy 6: City Under Siege (1989),0.6020797289396148
That Darn Cat! (1965),0.6020797289396148
Police Academy 5: Assignment: Miami Beach (1988),0.6020797289396148
House Party 3 (1994),0.6020797289396148
Rio (2011),0.5991785270958866
"Big Kahuna, The (2000)",0.594564529370218
Dirty Dancing (1987),0.5773502691896257
National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),0.5773502691896257
Say It Isn't So (2001),0.5773502691896257
Who's That Knocking at My Door? (1967),0.569562205251635
Bones (2001),0.569562205251635
American Outlaws (2001),0.569562205251635
"House Bunny, The (2008)",0.5625690413785627
Dickie Roberts: Former Child Star (2003),0.5625690413785627
Daddy Day Care (2003),0.5559675276739984
Garfield: The Movie (2004),0.5559675276739984
Fun with Dick and Jane (2005),0.5533502471576719
Speed 2: Cruise Control (1997),0.5412906377992044
Runaway Bride (1999),0.5383388856209815
Serendipity (2001),0.5320163750579905
"Jewel of the Nile, The (1985)",0.5176399208307982
Stan Helsing (2009),0.513496236865599
"Medallion, The (2003)",0.513496236865599
When a Stranger Calls (2006),0.45743026847956286
Prom Night (2008),0.45743026847956286
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),0.45743026847956286
"Addiction, The (1995)",0.4508287547749985
Kangaroo Jack (2003),0.4508287547749985
Passion (2012),0.4508287547749985
Son of the Mask (2005),0.4508287547749985
Starship Troopers 2: Hero of the Federation (2004),0.4508287547749985
Orgazmo (1997),0.448211474258672
Kazaam (1996),0.43923087302755554
Eddie and the Cruisers (1983),0.43320011272198167
I Love Trouble (1994),0.43320011272198167
Death Wish 2 (1982),0.43320011272198167
"Fast, Cheap & Out of Control (1997)",0.43320011272198167
Days of Thunder (1990),0.43320011272198167
Two Moon Junction (1988),0.43320011272198167
Drowning Mona (2000),0.43320011272198167
Forces of Nature (1999),0.43320011272198167
"Legend of Hell House, The (1973)",0.43320011272198167
Heartburn (1986),0.43320011272198167
Sweet November (2001),0.43320011272198167
Addicted to Love (1997),0.43320011272198167
Mighty Aphrodite (1995),0.43320011272198167
Ready to Wear (Pret-A-Porter) (1994),0.43320011272198167
Operation Petticoat (1959),0.43320011272198167
Waking Ned Devine (a.k.a. Waking Ned) (1998),0.43320011272198167
New Rose Hotel (1998),0.43320011272198167
"Source, The (1999)",0.43320011272198167
Celebrity (1998),0.43320011272198167
"Bachelor, The (1999)",0.43320011272198167
Chocolat (1988),0.43320011272198167
"Spitfire Grill, The (1996)",0.43320011272198167
Until the End of the World (Bis ans Ende der Welt) (1991),0.43320011272198167
Return to Paradise (1998),0.43320011272198167
Moll Flanders (1996),0.43320011272198167
Antonia's Line (Antonia) (1995),0.43320011272198167
Calendar Girls (2003),0.42055509159599946
Whip It (2009),0.42055509159599946
Kinsey (2004),0.42055509159599946
Extract (2009),0.42055509159599946
"Lot Like Love, A (2005)",0.42055509159599946
Maleficent (2014),0.42055509159599946
"Invention of Lying, The (2009)",0.42055509159599946
"Notebook, The (2004)",0.42055509159599946
The Intern (2015),0.42055509159599946
Real Steel (2011),0.42055509159599946
"Wages of Fear, The (Salaire de la peur, Le) (1953)",0.3897559777889522
While the City Sleeps (1956),0.3897559777889522
Tokyo Story (Tôkyô monogatari) (1953),0.3897559777889522
Holiday (1938),0.3897559777889522
Fury (1936),0.3897559777889522
Strangers on a Train (1951),0.3897559777889522
"Cincinnati Kid, The (1965)",0.3897559777889522
Annie (1982),0.33722663671673114
Alvin and the Chipmunks (2007),0.33722663671673114
Josie and the Pussycats (2001),0.33385390713878127
Land Before Time III: The Time of the Great Giving (1995),0.28867513459481287
Bloodsport: The Dark Kumite (1999),0.2847811026258175
"Crow, The: Wicked Prayer (2005)",0.2847811026258175
Derailed (2002),0.2847811026258175
Lawnmower Man 2: Beyond Cyberspace (1996),0.25818262166348893
"Legally Blonde 2: Red, White & Blonde (2003)",0.21027754579799973
Immortals (2011),0.21027754579799973
America's Sweethearts (2001),0.21027754579799973
I Love You Phillip Morris (2009),0.21027754579799973
Ice Age: Dawn of the Dinosaurs (2009),0.21027754579799973
Music and Lyrics (2007),0.21027754579799973
White Oleander (2002),0.21027754579799973
Friends with Benefits (2011),0.21027754579799973
Bad Words (2013),0.21027754579799973
Must Love Dogs (2005),0.21027754579799973
Showtime (2002),0.21027754579799973
Sex and the City (2008),0.21027754579799973
Timeline (2003),0.21027754579799973
"Internship, The (2013)",0.21027754579799973
Pirate Radio (2009),0.21027754579799973
Fool's Gold (2008),0.21027754579799973
Garage Days (2002),0.21027754579799973
Bad Teacher (2011),0.21027754579799973
I Am Sam (2001),0.21027754579799973
Maid in Manhattan (2002),0.21027754579799973
American Ultra (2015),0.21027754579799973
Sisters (2015),0.21027754579799973
Angels & Demons (2009),0.21027754579799973
Corky Romano (2001),0.21027754579799973
Conan the Barbarian (2011),0.21027754579799973
"Comebacks, The (2007)",0.21027754579799973
"Wolfman, The (2010)",0.21027754579799973
The Butterfly Effect 3: Revelations (2009),0.21027754579799973
She's Out of My League (2010),0.21027754579799973
Colombiana (2011),0.21027754579799973
Daddy's Home (2015),0.21027754579799973
Baby Mama (2008),0.21027754579799973
Shark Tale (2004),0.21027754579799973
Mr. Woodcock (2007),0.21027754579799973
Ghost Town (2008),0.21027754579799973
Focus (2015),0.21027754579799973
My Super Ex-Girlfriend (2006),0.21027754579799973
No Strings Attached (2011),0.21027754579799973
It's Kind of a Funny Story (2010),0.21027754579799973
Blue Crush (2002),0.21027754579799973
"Wedding Planner, The (2001)",0.21027754579799973
Night at the Museum: Battle of the Smithsonian (2009),0.21027754579799973
Evan Almighty (2007),0.21027754579799973
Little Fockers (2010),0.21027754579799973
Bounce (2000),0.21027754579799973
Simone (S1m0ne) (2002),0.21027754579799973
Life as We Know It (2010),0.21027754579799973
Observe and Report (2009),0.21027754579799973
Swimfan (2002),0.21027754579799973
Let's Go to Prison (2006),0.21027754579799973
"Brothers Solomon, The (2007)",0.21027754579799973
Sweet Home Alabama (2002),0.21027754579799973
Youth in Revolt (2009),0.21027754579799973
Leap Year (2010),0.21027754579799973
Kicking & Screaming (2005),0.21027754579799973
Loser (1991),0.21027754579799973
Young Adult (2011),0.21027754579799973
What If (2013),0.21027754579799973
Neighbors 2: Sorority Rising (2016),0.21027754579799973
Pieces of April (2003),0.21027754579799973
Aloha (2015),0.21027754579799973
Twilight (2008),0.21027754579799973
"Big Bounce, The (2004)",0.21027754579799973
Joe Dirt 2: Beautiful Loser (2015),0.21027754579799973
What Happens in Vegas... (2008),0.21027754579799973
300: Rise of an Empire (2014),0.21027754579799973
"Love Guru, The (2008)",0.21027754579799973
Fanboys (2009),0.21027754579799973
Whale Rider (2002),0.21027754579799973
Paper Towns (2015),0.21027754579799973
P.S. I Love You (2007),0.21027754579799973
Kate & Leopold (2001),0.21027754579799973
